member_id,age,country,job_title,days_since_signup,login_frequency_30d,resources_downloaded,webinars_attended,forum_posts,profile_completion_pct,events_registered,events_attended,newsletter_opens,avg_session_duration_min,support_tickets_raised,emails_to_support,referral_count,converted
IAASSE_04398,20,Australia,Data Analyst,676,13,7,2,5,17.197416617140885,2,1,8,6.498803864108775,0,1,0,0
IAASSE_04399,33,USA,Student,306,7,8,1,5,69.42111375320276,6,5,5,35.48950311608308,0,0,0,0
IAASSE_04400,36,USA,Data Analyst,333,12,3,1,3,63.33385475105905,3,3,4,17.97737005738179,1,1,0,1
IAASSE_04401,35,Canada,Student,536,8,7,2,1,81.2810851418223,8,4,5,24.355073632567994,2,0,0,0
IAASSE_04402,33,USA,Data Analyst,601,9,1,5,5,60.433171166276736,4,3,8,101.41312673461894,3,0,0,0
IAASSE_04403,25,Nigeria,Software Engineer,348,10,5,1,2,74.47855828911597,4,2,4,19.89798586485702,0,0,2,0
IAASSE_04404,50,USA,Data Analyst,685,5,5,2,3,85.98630366760993,2,1,9,23.894148619647495,0,2,0,0
IAASSE_04405,29,Canada,Researcher,560,9,3,3,3,52.9472421223375,4,1,5,15.17026961344796,1,0,0,0
IAASSE_04406,28,Australia,Professor,255,7,2,2,3,94.1423632962114,2,2,8,23.296649526229956,2,0,0,1
IAASSE_04407,22,Germany,Software Engineer,386,8,3,3,3,51.29803961613544,4,4,5,34.14462386464696,1,1,2,1
IAASSE_04408,44,UK,Student,538,11,6,2,3,92.9272877249776,5,4,8,18.13997414285285,0,0,0,0
IAASSE_04409,29,Nigeria,Data Analyst,387,6,6,3,4,74.9588685633269,3,1,9,42.51878484186851,2,0,0,1
IAASSE_04411,23,Canada,Software Engineer,351,16,3,5,2,55.798817523714725,2,1,9,6.592558738151478,0,0,1,0
IAASSE_04412,50,USA,Software Engineer,605,8,2,3,5,24.164246229520355,6,3,5,7.323438742805787,1,0,0,0
IAASSE_04413,22,Canada,Student,267,6,6,3,1,54.01138141768473,4,1,4,7.025432551301542,1,1,0,0
IAASSE_04414,45,India,Software Engineer,312,9,5,1,8,65.33432823781227,3,1,4,19.40345602430954,0,2,0,0
IAASSE_04415,31,Australia,Data Analyst,246,5,4,3,0,39.02319516303185,8,6,9,10.835429549521516,2,0,0,0
IAASSE_04416,22,India,Professor,685,1,8,4,3,74.09929772805954,4,3,7,6.213938912499067,0,0,0,0
IAASSE_04417,50,Canada,Consultant,319,7,7,3,0,76.82576735214101,3,2,5,24.805524794907914,1,0,0,1
IAASSE_04418,58,USA,Student,447,6,6,1,1,82.75845650634682,2,1,5,7.189987499149513,0,1,0,0
IAASSE_04419,36,USA,Software Engineer,139,8,8,3,1,87.700024211735,5,2,6,15.414035999108538,0,0,0,0
IAASSE_04420,39,UK,Data Analyst,725,8,3,4,4,57.43257632453761,4,3,0,21.177990408937436,1,0,0,0
IAASSE_04422,19,India,Consultant,624,6,5,2,4,50.45805021407712,3,3,4,12.635215925677619,2,1,0,0
IAASSE_04423,47,UK,Software Engineer,398,10,6,1,5,89.87553728756652,5,4,4,23.71408377373481,1,0,0,0
IAASSE_04424,64,Canada,Data Analyst,702,9,5,1,4,85.07377064713211,2,2,8,5.762145926544614,0,0,0,0
IAASSE_04425,56,Canada,Data Analyst,719,6,8,3,2,79.14185663596064,2,0,7,23.433922315208385,3,1,1,0
IAASSE_04426,21,Canada,Manager,529,6,5,5,1,51.64086467531226,2,1,10,8.54526659917489,1,0,1,0
IAASSE_04427,50,USA,Researcher,514,5,3,3,4,89.09947701571647,3,2,6,11.53925493303307,2,2,0,0
IAASSE_04428,30,USA,Software Engineer,668,9,1,2,2,39.69411713769052,2,1,4,22.048628584742804,0,1,0,0
IAASSE_04429,37,USA,Data Analyst,360,6,4,2,0,99.87519799445586,2,1,6,17.581068406545434,2,0,2,0
IAASSE_04430,24,USA,Data Analyst,401,9,8,1,2,73.86891379921616,2,2,7,9.036485984494051,0,0,0,0
IAASSE_04431,32,USA,Freelancer,102,10,5,4,1,91.08609996278766,3,3,8,8.631888525777153,1,1,1,1
IAASSE_04432,40,USA,Software Engineer,112,11,6,1,5,82.13163906466036,4,1,5,3.186486812493669,1,0,0,0
IAASSE_04433,31,Germany,Software Engineer,661,7,5,1,4,85.66154510034187,3,2,4,21.06220714606529,0,1,0,0
IAASSE_04434,40,UK,Software Engineer,684,6,6,0,3,32.78355200822807,2,1,7,19.2289795075217,3,2,1,0
IAASSE_04435,36,Brazil,Manager,519,4,3,3,1,25.191090442066372,1,1,5,12.859175071345728,1,1,1,0
IAASSE_04436,46,USA,Data Analyst,564,18,3,4,2,25.303319011907572,2,2,9,5.8864642459589875,1,0,1,0
IAASSE_04437,37,UK,Student,248,10,8,0,1,63.998516384264256,4,3,7,3.960247497513814,2,0,0,0
IAASSE_04438,46,UK,Software Engineer,494,9,3,1,2,91.44290378895089,3,2,6,7.753269167201053,0,0,1,0
IAASSE_04439,41,USA,Researcher,521,10,4,2,1,57.64769766724784,6,5,6,33.68251476004067,0,2,1,1
IAASSE_04440,35,India,Researcher,660,13,10,1,3,3.0859553176224264,1,0,4,4.797478227383152,2,0,0,0
IAASSE_04442,58,Brazil,Data Analyst,422,10,2,1,3,82.37635756850085,2,0,6,30.639291100170354,2,0,0,0
IAASSE_04443,25,Nigeria,Student,300,7,3,2,2,97.10640991496321,1,1,9,6.159575515033312,0,0,0,0
IAASSE_04444,43,Australia,Freelancer,308,8,3,4,3,67.73600813785639,1,1,6,3.6300886665344496,0,0,1,0
IAASSE_04445,46,Australia,Software Engineer,176,10,5,3,5,71.37397461002035,1,0,6,7.1330703950795815,2,0,0,0
IAASSE_04446,27,Germany,Researcher,652,12,4,4,4,97.99126908703079,5,4,6,6.372911398763653,1,1,0,1
IAASSE_04448,19,Germany,Software Engineer,237,7,4,1,5,87.29301027720453,1,0,6,21.115365183186224,0,0,0,0
IAASSE_04449,23,USA,Data Analyst,415,9,7,2,3,92.38781023164456,2,1,5,14.670847172039904,1,1,1,0
IAASSE_04450,22,USA,Manager,657,10,4,2,2,90.3910942995431,5,1,8,6.083195032304206,0,0,0,0
IAASSE_04451,45,Canada,Manager,628,6,5,5,3,71.54065387862484,3,2,8,29.791264383120733,1,1,1,1
IAASSE_04452,58,Australia,Software Engineer,303,7,6,3,2,43.76638971400412,6,3,6,15.419232651643433,1,1,1,0
IAASSE_04453,22,Nigeria,Software Engineer,461,5,5,4,3,72.36558310137657,5,3,6,36.161304898938845,3,1,0,1
IAASSE_04455,43,India,Student,641,7,3,6,5,92.34936710590394,1,0,6,5.633390372815188,0,0,0,0
IAASSE_04456,37,USA,Data Analyst,246,5,6,2,4,77.150633060988,4,3,4,22.53873833675325,0,0,3,1
IAASSE_04457,58,UK,Data Analyst,604,5,10,1,3,58.16361870147304,3,2,8,12.115171180969526,1,1,1,1
IAASSE_04458,44,UK,Freelancer,182,13,7,0,2,99.85230398263224,5,2,6,68.15977627336022,0,2,0,0
IAASSE_04460,24,USA,Researcher,557,8,5,2,5,80.32870565873405,4,2,6,27.506356146755163,0,0,0,0
IAASSE_04461,20,Canada,Software Engineer,144,11,8,3,2,33.83261876164197,6,1,6,50.382902366353704,1,0,0,0
IAASSE_04462,27,India,Student,460,10,5,3,3,74.95645175337785,3,1,6,13.21472502564269,1,0,0,0
IAASSE_04463,51,Canada,Freelancer,455,5,3,3,2,79.96335929016618,1,1,6,34.64999222493309,1,0,1,0
IAASSE_04464,42,Canada,Data Analyst,232,9,7,3,1,22.545562266144575,7,3,6,28.066924094503854,2,0,0,1
IAASSE_04465,52,India,Student,449,8,4,2,2,90.51603953402014,4,0,7,12.278831052786256,0,0,0,0
IAASSE_04466,33,Germany,Software Engineer,212,10,3,2,4,74.46244864812014,4,3,8,13.49905929851712,0,2,1,0
IAASSE_04467,19,Canada,Consultant,682,6,4,4,4,77.16541727097967,3,3,6,6.890454798461963,1,0,2,0
IAASSE_04469,27,Nigeria,Student,463,5,5,4,3,94.05046024415206,2,0,5,5.878368363435094,1,2,0,0
IAASSE_04470,55,Australia,Consultant,701,12,6,2,4,93.24100438902232,5,3,6,35.80442018576662,1,0,1,1
IAASSE_04471,39,USA,Data Analyst,716,8,7,5,1,85.26576661293794,2,0,4,13.962560475984366,0,1,1,1
IAASSE_04472,43,UK,Student,113,13,4,1,2,81.87985166905847,1,1,2,11.3884532359168,1,2,0,0
IAASSE_04473,60,India,Consultant,450,9,7,1,0,57.96840592508232,0,0,12,4.245528094118804,0,0,0,0
IAASSE_04474,56,USA,Consultant,707,10,8,0,5,90.81292126999745,7,2,6,33.97922707435845,1,2,0,0
IAASSE_04476,46,USA,Software Engineer,603,6,2,0,5,76.35064002192105,2,2,8,6.725550975814035,0,0,0,0
IAASSE_04477,64,India,Manager,161,11,5,1,4,47.8806612217698,7,5,7,51.61079620330924,1,1,1,0
IAASSE_04478,55,UK,Manager,175,4,7,1,1,83.99050595844894,4,2,8,21.052920325665067,1,0,0,0
IAASSE_04479,37,Canada,Consultant,278,12,5,1,4,82.34501026439254,4,0,3,25.24834389887909,0,0,1,1
IAASSE_04480,44,Nigeria,Software Engineer,553,9,3,3,6,52.17360313781513,4,2,9,19.174688084453532,1,0,0,1
IAASSE_04481,58,Canada,Freelancer,426,7,6,2,4,97.37950175551353,2,2,6,30.598619017209685,1,0,0,0
IAASSE_04482,37,Australia,Freelancer,190,8,5,2,0,94.88313779940437,1,0,6,27.141124490874663,3,0,0,0
IAASSE_04483,61,USA,Student,617,5,7,1,3,91.14264641813178,2,2,6,4.045555183777866,1,1,0,0
IAASSE_04484,36,USA,Consultant,243,8,6,2,5,2.7973375037450183,5,4,6,24.437607941509604,2,0,0,0
IAASSE_04485,37,USA,Software Engineer,515,6,7,1,2,71.36039912920442,4,2,5,7.587888078888932,2,1,0,0
IAASSE_04486,52,Germany,Software Engineer,447,15,4,3,2,63.72384203480274,1,1,5,24.491450873752278,1,0,3,0
IAASSE_04487,64,USA,Researcher,128,12,3,2,3,13.155223160065537,2,1,3,3.7668832659853213,0,2,0,0
IAASSE_04488,19,USA,Student,423,4,6,1,4,91.64466447206652,2,0,9,52.68759103342013,1,1,0,0
IAASSE_04489,47,Canada,Software Engineer,541,13,10,5,1,73.47078535486916,4,2,6,13.570407858378385,2,0,0,0
IAASSE_04490,51,Germany,Consultant,381,8,7,2,5,87.01511950997039,1,0,4,28.75588472276992,0,0,0,0
IAASSE_04491,39,Germany,Data Analyst,581,6,6,2,3,82.46796050199505,2,1,6,2.535703990393743,1,0,0,0
IAASSE_04492,20,USA,Software Engineer,332,10,4,0,3,35.168345736217645,2,0,4,6.80042623329815,1,0,0,1
IAASSE_04493,23,USA,Professor,486,11,3,1,5,86.52963463846312,4,2,3,20.920249017423707,0,0,0,0
IAASSE_04494,32,Brazil,Software Engineer,156,9,5,0,4,69.01177856179811,2,0,2,34.360034877163756,1,0,0,0
IAASSE_04495,44,UK,Data Analyst,713,7,3,1,3,98.97549538615583,4,2,8,31.688861292866545,3,0,0,0
IAASSE_04496,27,Nigeria,Software Engineer,598,15,2,2,3,23.120100062445886,3,2,7,26.750015418377572,1,0,0,0
IAASSE_04497,26,Nigeria,Software Engineer,496,4,3,2,4,95.2677241291314,4,3,5,4.597429662574569,2,0,0,0
IAASSE_04498,50,India,Researcher,159,2,2,2,4,84.3502296780209,4,2,5,35.90397048538999,1,0,0,0
IAASSE_04500,23,India,Software Engineer,557,3,7,4,4,35.8162563639317,3,3,10,9.783991574933081,0,2,0,0
IAASSE_04501,58,India,Manager,354,6,5,1,3,96.18034272895454,6,4,2,4.036475542736061,0,0,0,0
IAASSE_04502,53,Australia,Software Engineer,465,12,5,4,3,89.73775929906597,3,1,6,9.496926869410721,0,0,1,0
IAASSE_04503,19,UK,Data Analyst,208,7,4,0,0,33.45550041725713,8,6,4,3.904087727551751,0,1,0,0
IAASSE_04504,46,UK,Researcher,429,6,4,0,2,56.472617234747716,4,2,7,22.955898531048774,0,0,1,0
IAASSE_04505,21,USA,Researcher,286,10,5,3,1,87.80118795571724,0,0,6,10.79573486620394,0,1,0,0
IAASSE_04506,18,Canada,Software Engineer,428,13,6,4,2,63.163872910896046,4,3,5,32.43805791322553,1,0,0,0
IAASSE_04507,36,Australia,Student,606,12,5,4,3,71.21865323113276,1,0,8,17.67631155307766,0,1,0,1
IAASSE_04508,43,UK,Student,471,6,7,0,2,64.72365156353511,4,3,8,3.861343411313713,2,0,0,1
IAASSE_04509,42,Canada,Data Analyst,361,13,3,3,3,64.74116666951736,3,1,7,8.734639869394949,0,1,0,0
IAASSE_04510,27,UK,Data Analyst,588,14,2,1,2,56.40665492334603,3,1,5,49.53361715911796,2,2,0,0
IAASSE_04511,32,Germany,Researcher,384,11,5,1,1,24.67070771771122,3,3,7,32.56983550684848,4,1,0,0
IAASSE_04512,39,Nigeria,Student,130,7,3,2,1,14.794761651800927,2,1,7,16.620129442963776,2,1,0,0
IAASSE_04514,39,UK,Data Analyst,563,9,2,1,2,66.44672141254091,3,3,7,47.173421498584005,1,0,0,0
IAASSE_04515,53,USA,Data Analyst,239,9,6,2,2,55.02583412659048,2,1,5,18.60312235126678,0,0,0,0
IAASSE_04516,51,Germany,Software Engineer,486,5,3,2,5,39.13066550629451,8,4,5,27.668713206443478,1,0,1,0
IAASSE_04517,47,India,Data Analyst,160,6,4,1,4,60.824829735647945,5,4,7,18.537217775819958,1,0,0,0
IAASSE_04518,42,Brazil,Consultant,698,5,3,1,3,54.65620271672124,7,4,7,55.28175756831107,1,1,0,0
IAASSE_04519,62,UK,Student,415,9,7,2,1,58.693730117982454,2,1,6,38.70020294712232,0,2,0,0
IAASSE_04521,18,USA,Consultant,603,6,3,2,4,65.17506674493994,4,1,3,71.0449658480682,1,0,0,0
IAASSE_04522,62,Australia,Researcher,563,10,4,2,1,97.3991163028863,4,3,6,15.566987632246338,0,0,1,0
IAASSE_04523,21,USA,Data Analyst,509,9,6,3,2,67.9906009365221,1,1,6,15.7859193436645,2,1,1,0
IAASSE_04524,24,Nigeria,Software Engineer,377,5,10,1,3,6.943119168001688,6,1,6,6.90022032287821,2,0,0,0
IAASSE_04525,26,Australia,Researcher,329,11,4,1,0,62.36042201258226,2,2,9,48.75861036859212,3,1,0,0
IAASSE_04526,53,Germany,Freelancer,338,6,5,2,0,84.38948285966832,2,2,9,16.642002504967436,0,1,0,0
IAASSE_04527,36,India,Consultant,249,5,11,3,2,34.871393218994484,2,1,8,0.9798287588859206,0,0,0,0
IAASSE_04528,18,USA,Data Analyst,558,12,8,0,4,58.04813473519832,3,2,5,7.683859454872161,0,2,0,0
IAASSE_04529,27,USA,Freelancer,436,9,4,3,5,86.61525604095935,6,4,1,14.545761043400255,1,3,1,1
IAASSE_04530,53,Nigeria,Student,188,10,6,0,2,91.36155929516005,4,4,7,37.18416242175197,1,1,0,0
IAASSE_04531,26,UK,Student,479,11,2,2,3,20.986381646027073,4,2,4,27.520114309267566,0,2,0,0
IAASSE_04532,62,USA,Consultant,382,4,3,0,3,52.636615733939095,3,3,9,12.036374405552364,1,1,1,0
IAASSE_04534,59,Australia,Student,556,8,6,3,3,67.6367592489752,2,2,4,27.226744264941786,1,0,1,1
IAASSE_04535,49,USA,Data Analyst,426,7,2,7,4,92.86682791440693,3,2,5,31.30282778769518,0,0,0,0
IAASSE_04536,49,UK,Software Engineer,473,6,6,2,1,40.90100132324175,3,2,8,16.816894979945147,1,1,0,0
IAASSE_04537,23,USA,Manager,434,7,3,3,4,68.8049944254282,3,1,5,17.10800150080171,0,0,1,0
IAASSE_04539,34,Nigeria,Data Analyst,328,10,3,0,4,89.31406107203215,1,0,4,18.259650059965725,1,0,1,0
IAASSE_04540,27,Brazil,Software Engineer,548,5,4,2,1,97.54534178142352,2,2,3,13.872321591987948,1,0,0,0
IAASSE_04541,44,Germany,Professor,501,6,3,2,6,99.5593231624689,3,1,3,4.764931532230637,1,2,0,0
IAASSE_04542,52,USA,Manager,272,8,4,2,2,33.51606062531979,5,4,5,14.528526467025472,1,0,0,1
IAASSE_04543,38,Nigeria,Data Analyst,233,5,4,2,1,67.8170429714181,4,1,3,20.666719822369537,0,2,0,0
IAASSE_04545,45,USA,Researcher,615,10,3,1,3,49.61799810661296,3,2,6,38.12960802996132,1,2,0,0
IAASSE_04547,32,India,Student,445,7,6,2,1,85.8645269032039,0,0,3,49.715490460507645,2,0,0,0
IAASSE_04548,21,India,Student,316,8,2,2,3,65.1523671717268,3,2,5,58.752290349388936,4,0,0,0
IAASSE_04549,46,Germany,Manager,609,8,3,3,1,55.713347884504294,6,4,5,19.29344214957227,2,1,0,1
IAASSE_04550,26,USA,Student,95,1,6,2,2,90.59664920189564,1,1,6,12.300129498064878,1,0,0,0
IAASSE_04551,44,USA,Software Engineer,326,7,5,0,4,95.85568183928311,5,2,4,14.834106162086822,0,2,0,0
IAASSE_04552,43,Germany,Student,381,5,5,3,2,90.8201460778885,2,1,2,23.198042149756763,0,1,0,0
IAASSE_04553,36,USA,Professor,610,5,6,2,4,76.89012410469637,3,2,5,5.347871440972628,0,0,1,0
IAASSE_04554,45,Canada,Data Analyst,507,5,3,3,2,51.77101101841109,2,1,8,30.302544728083838,5,1,0,0
IAASSE_04555,34,India,Professor,668,6,6,2,4,59.43403684000719,6,3,5,15.770156309767758,2,1,0,1
IAASSE_04556,60,India,Professor,240,9,5,0,2,89.21868486714992,0,0,7,2.2025810241909367,2,1,0,0
IAASSE_04557,58,Canada,Student,343,6,5,3,5,79.20757796772651,2,1,3,13.0446658883101,0,0,0,0
IAASSE_04558,59,India,Software Engineer,577,3,7,1,2,85.26858397560076,2,1,7,12.6833931276331,2,0,0,0
IAASSE_04559,37,India,Student,191,9,4,1,2,76.39604133163603,3,2,5,8.840766464090926,0,1,0,0
IAASSE_04560,62,Germany,Professor,444,8,4,2,4,49.314284044008815,3,1,5,7.952866536062906,1,1,2,1
IAASSE_04561,57,USA,Software Engineer,562,5,4,2,4,89.67610655413634,2,0,4,36.93288154017678,1,0,0,0
IAASSE_04562,56,UK,Student,186,10,6,2,0,19.06577527861669,1,1,8,11.496469695038096,4,1,0,0
IAASSE_04564,64,USA,Software Engineer,662,14,8,1,2,92.12836413622352,1,0,12,8.156472299258542,2,2,0,0
IAASSE_04565,49,UK,Professor,619,7,1,4,6,47.61601470709414,1,0,8,16.80467516046933,0,0,0,0
IAASSE_04566,64,USA,Researcher,278,9,4,1,2,53.432752335185405,4,3,8,15.919738181436085,1,0,1,0
IAASSE_04568,63,Nigeria,Data Analyst,707,10,5,1,6,83.22683892629416,1,1,11,8.667197192881536,0,0,0,0
IAASSE_04570,60,India,Freelancer,302,4,12,1,3,68.60538582875826,0,0,8,2.718993243679485,1,0,0,1
IAASSE_04571,51,Germany,Student,225,9,3,1,3,90.14695409346722,1,1,6,16.345679613306615,1,0,3,1
IAASSE_04572,57,USA,Professor,283,12,7,2,4,96.12417880417767,2,0,9,3.0421629119273548,1,0,1,1
IAASSE_04573,28,Nigeria,Data Analyst,584,8,4,0,3,77.51935294935556,5,2,3,4.483487956553572,0,0,0,0
IAASSE_04574,20,Australia,Student,654,10,7,3,2,53.05997630380217,0,0,6,10.994742063876854,0,1,1,0
IAASSE_04575,50,UK,Researcher,717,9,5,2,8,69.68579382356191,4,3,9,10.402328457276283,1,1,0,0
IAASSE_04576,28,India,Freelancer,272,13,6,2,1,78.78026469290512,3,3,8,15.418688656838825,0,1,0,0
IAASSE_04578,35,Germany,Student,367,8,4,1,1,81.13645344030795,0,0,6,5.49353384464316,2,1,0,1
IAASSE_04579,47,USA,Student,234,9,0,1,5,40.36486387354189,3,1,6,10.553357348500437,0,0,0,1
IAASSE_04580,27,India,Software Engineer,233,8,6,2,3,54.73487154150711,1,1,9,9.327320096667686,1,0,0,0
IAASSE_04582,55,Germany,Manager,177,6,2,1,6,29.184118192452104,2,1,9,12.21269103785989,0,1,0,1
IAASSE_04583,36,USA,Student,313,5,5,1,0,46.811153155255646,3,2,4,18.534067068727673,0,0,0,0
IAASSE_04584,53,Germany,Freelancer,574,8,2,2,7,67.1368803021547,4,4,6,13.992314897788653,2,1,0,0
IAASSE_04585,30,India,Researcher,689,3,4,0,0,63.90899011579063,3,2,4,16.010642801637886,2,0,0,0
IAASSE_04587,20,Australia,Software Engineer,648,11,12,0,1,66.6951959434889,1,1,5,7.707669779543642,1,0,0,0
IAASSE_04588,27,Canada,Software Engineer,136,6,2,2,3,34.436286308989246,7,1,3,30.34990130089607,2,0,0,0
IAASSE_04589,55,Nigeria,Freelancer,400,12,6,0,8,50.38645954813865,6,3,5,27.936792290410057,2,0,0,0
IAASSE_04590,18,Canada,Software Engineer,157,9,6,3,2,82.40404209211039,3,2,8,14.530838076277428,0,2,0,0
IAASSE_04591,44,India,Consultant,661,4,4,0,2,47.05054345925287,5,3,8,6.221939607638573,0,0,0,0
IAASSE_04592,63,India,Freelancer,636,5,7,3,3,56.282772467630885,3,2,3,18.833445502158227,0,1,0,1
IAASSE_04593,25,Canada,Researcher,722,5,7,1,3,99.43819607652887,2,1,5,36.23432527522236,1,0,0,0
IAASSE_04594,63,USA,Software Engineer,390,6,8,2,0,94.75788273705018,5,3,9,21.036366784008514,1,1,0,0
IAASSE_04596,34,India,Student,600,6,4,1,4,98.52522196934956,2,1,6,19.496388136450772,4,0,0,0
IAASSE_04599,60,India,Data Analyst,213,9,6,1,4,23.73228855430251,6,5,5,27.381170705493112,0,0,0,0
IAASSE_04600,42,UK,Data Analyst,210,12,5,3,2,98.62669546543445,1,1,9,37.49467480837352,3,0,0,0
IAASSE_04601,56,Germany,Data Analyst,385,7,4,1,7,66.72957893186042,2,0,7,7.781571460396096,2,1,1,0
IAASSE_04602,45,USA,Software Engineer,550,5,1,1,2,59.46967228215379,4,2,10,33.63083374396187,0,2,1,0
IAASSE_04604,54,India,Student,620,8,5,3,4,85.62775214527943,4,4,4,18.2735463143311,3,1,0,0
IAASSE_04605,26,USA,Researcher,168,9,10,2,1,80.68523314776633,5,2,4,33.81827508149042,0,0,0,1
IAASSE_04606,35,UK,Software Engineer,616,10,6,2,5,52.580406208621774,1,1,6,10.829381571639933,0,2,1,0
IAASSE_04607,38,Nigeria,Software Engineer,150,10,3,2,6,92.80611997127521,4,2,9,13.305872721561176,2,0,0,0
IAASSE_04608,19,UK,Researcher,110,11,7,3,3,72.38618763985069,3,1,4,7.439312547603829,1,1,0,1
IAASSE_04609,60,Brazil,Consultant,388,7,5,5,3,38.332477151394535,3,2,7,31.73106441917107,3,0,1,1
IAASSE_04610,55,Brazil,Software Engineer,461,8,3,1,1,67.43291657690976,5,3,5,7.817039378444786,2,0,0,0
IAASSE_04611,57,UK,Researcher,423,12,7,2,7,99.15216024686897,7,5,5,13.643803992966017,1,0,0,0
IAASSE_04612,53,USA,Freelancer,330,6,8,3,5,86.8015632567841,1,1,4,33.5449584260505,2,2,1,1
IAASSE_04613,60,Germany,Consultant,177,1,9,2,1,75.6923067857366,5,5,10,21.561492019758628,0,0,1,0
IAASSE_04614,54,Canada,Software Engineer,582,12,7,3,2,92.52889857109776,5,3,7,36.10640793992487,1,0,0,0
IAASSE_04615,32,USA,Researcher,589,8,7,1,5,64.05885202980772,3,2,7,9.992690924893608,1,0,0,0
IAASSE_04616,45,Germany,Student,280,11,7,1,2,67.76675008547595,3,2,10,24.681265826476626,1,1,0,0
IAASSE_04617,35,USA,Software Engineer,458,11,2,0,2,74.51674103860634,1,1,7,43.24933284277138,1,1,0,1
IAASSE_04618,51,Nigeria,Freelancer,131,10,4,1,2,93.45173886445019,4,3,4,40.120870571777864,1,0,0,0
IAASSE_04619,39,USA,Software Engineer,389,5,6,2,1,43.2849950738656,3,1,8,30.518877215580172,2,0,0,0
IAASSE_04620,28,USA,Professor,323,8,6,1,1,89.03154353405942,3,0,9,6.003441079606169,2,1,0,0
IAASSE_04621,30,USA,Software Engineer,113,6,11,5,1,79.33286304789158,5,4,5,70.6572490492692,2,0,1,1
IAASSE_04622,21,Brazil,Freelancer,666,9,5,5,1,73.41029579716476,3,1,7,17.467665272563902,2,1,0,0
IAASSE_04623,39,Germany,Software Engineer,469,4,2,1,3,89.89278278078991,3,1,6,18.673992359615777,2,1,1,0
IAASSE_04624,24,India,Student,436,7,6,2,3,63.67427543572962,3,2,2,8.401517800407598,0,0,0,0
IAASSE_04625,60,UK,Software Engineer,710,9,6,1,3,44.75947140023741,3,2,4,13.798320302065157,3,0,1,0
IAASSE_04626,41,UK,Data Analyst,343,6,5,3,4,22.700117214134117,4,4,6,10.815017471100061,2,2,0,0
IAASSE_04627,21,USA,Student,502,7,4,1,2,23.409701189493674,3,1,8,44.36355653630467,1,0,0,0
IAASSE_04628,45,Canada,Consultant,368,9,3,4,0,58.57769311163202,4,1,6,20.078352926478487,0,1,0,0
IAASSE_04629,32,Australia,Data Analyst,438,10,4,2,3,54.608374911342096,1,1,6,33.070935525937195,1,1,1,1
IAASSE_04630,18,Germany,Manager,681,4,4,1,1,79.3021888224861,5,3,6,26.6725451653867,2,1,0,0
IAASSE_04631,20,UK,Data Analyst,526,14,3,1,7,53.94593354859026,4,3,3,39.04514604672852,1,0,1,0
IAASSE_04632,31,Brazil,Student,412,9,6,1,0,98.7718288667451,1,0,6,13.670715675628909,0,0,0,0
IAASSE_04633,55,USA,Freelancer,383,8,7,3,5,98.01394052431728,1,0,7,10.881309304141205,1,0,0,1
IAASSE_04634,18,Brazil,Data Analyst,158,5,3,1,0,99.43973670089868,1,1,7,47.771969534588415,1,0,0,0
IAASSE_04635,55,USA,Researcher,328,10,6,4,5,89.74575920023901,0,0,8,40.37842015767774,1,0,0,1
IAASSE_04636,55,Canada,Researcher,613,4,4,1,3,65.56648472494419,8,8,6,24.897287477203033,0,0,0,0
IAASSE_04637,38,UK,Software Engineer,220,8,4,2,4,72.0645528001896,8,5,6,14.191702354950229,1,0,0,1
IAASSE_04638,46,Canada,Professor,582,6,1,1,1,82.44213235731046,1,0,5,19.063791941563462,1,1,0,0
IAASSE_04640,27,Canada,Software Engineer,276,9,3,3,5,44.95950984662793,6,4,11,12.031643353021677,0,1,0,0
IAASSE_04641,45,Canada,Consultant,543,7,5,3,4,52.007140819902475,4,4,4,2.8548345630570857,0,0,0,1
IAASSE_04642,38,India,Student,106,9,3,5,5,90.63068456561734,4,3,4,16.544066482591667,0,1,0,1
IAASSE_04643,24,Germany,Software Engineer,111,9,7,0,4,73.56105373585396,2,1,7,31.393142528554133,2,1,0,0
IAASSE_04644,20,India,Freelancer,137,9,4,0,5,93.5308297977201,3,0,5,8.557416931586094,3,1,0,0
IAASSE_04645,62,USA,Researcher,395,4,4,2,1,35.26171136280976,1,1,5,17.338616313991103,0,1,0,0
IAASSE_04646,64,Australia,Manager,327,9,3,2,2,59.11649638660402,8,4,6,17.252682667442706,3,1,0,0
IAASSE_04647,37,Australia,Researcher,444,10,5,4,3,32.43265363491745,5,3,8,62.80410248702285,1,1,0,0
IAASSE_04649,52,Canada,Professor,231,8,6,4,4,99.32865206008522,2,1,8,13.382324815713124,1,4,0,0
IAASSE_04650,21,UK,Data Analyst,624,8,5,3,4,63.677264171165184,5,4,6,17.247996210631864,0,1,0,1
IAASSE_04651,22,USA,Student,572,5,0,0,3,31.873832368581283,2,2,8,26.974321980948286,0,3,1,0
IAASSE_04652,18,USA,Software Engineer,466,10,8,4,2,87.0286144941321,5,3,6,7.37725470331971,1,0,0,0
IAASSE_04653,21,USA,Researcher,400,8,4,6,3,74.88583203920899,1,1,9,50.36384562989822,2,0,0,0
IAASSE_04654,29,Germany,Data Analyst,232,7,5,3,4,58.37903824057021,2,2,5,7.794825885822785,1,1,0,1
IAASSE_04655,44,Germany,Student,366,8,6,1,6,36.81979535910152,3,1,10,4.550330240654203,2,1,0,0
